,SPAM,text,casefolding,tweet_tokens,tweet_tokens_fdist,tweet_stopwords_removal,tweet_normalized,tweet_tokens_stemmed
20,1.0,"Coba cek ini, deh: ""Enervon C 1 Strip/Lembar Isi 4 Tablet"" Rp5.000 di toko Apotek Ungu Farma Tokopedia. Bisa bebas ongkir, lho.
https://t.co/2v0G4ylEjq https://t.co/9gJ9ujdvQe",coba cek ini deh enervon  striplembar isi tablet rp di toko apotek ungu farma tokopedia bisa bebas ongkir lho,"['coba', 'cek', 'ini', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'rp', 'di', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bisa', 'bebas', 'ongkir', 'lho']",<FreqDist with 19 samples and 19 outcomes>,"['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']"
21,1.0,"Coba cek ini, deh: ""Enervon C 1 Strip/Lembar Isi 4 Tablet"" Rp5.000 di toko Apotek Ungu Farma Tokopedia. Bisa bebas ongkir, lho.
https://t.co/2v0G4ylEjq https://t.co/43I14ExiF5",coba cek ini deh enervon  striplembar isi tablet rp di toko apotek ungu farma tokopedia bisa bebas ongkir lho,"['coba', 'cek', 'ini', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'rp', 'di', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bisa', 'bebas', 'ongkir', 'lho']",<FreqDist with 19 samples and 19 outcomes>,"['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']"
22,1.0,"Coba cek ini, deh: ""Enervon C 1 Strip/Lembar Isi 4 Tablet"" Rp5.000 di toko Apotek Ungu Farma Tokopedia. Bisa bebas ongkir, lho.
https://t.co/2v0G4ylEjq https://t.co/ddIHMPfLTP",coba cek ini deh enervon  striplembar isi tablet rp di toko apotek ungu farma tokopedia bisa bebas ongkir lho,"['coba', 'cek', 'ini', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'rp', 'di', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bisa', 'bebas', 'ongkir', 'lho']",<FreqDist with 19 samples and 19 outcomes>,"['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']"
23,1.0,"Coba cek ini, deh: ""Enervon C 1 Strip/Lembar Isi 4 Tablet"" Rp5.000 di toko Apotek Ungu Farma Tokopedia. Bisa bebas ongkir, lho.
https://t.co/2v0G4y4Bhq https://t.co/aGddo7qWTH",coba cek ini deh enervon  striplembar isi tablet rp di toko apotek ungu farma tokopedia bisa bebas ongkir lho,"['coba', 'cek', 'ini', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'rp', 'di', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bisa', 'bebas', 'ongkir', 'lho']",<FreqDist with 19 samples and 19 outcomes>,"['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']","['coba', 'cek', 'deh', 'enervon', 'striplembar', 'isi', 'tablet', 'toko', 'apotek', 'ungu', 'farma', 'tokopedia', 'bebas', 'ongkir', 'lho']"
24,1.0,Cek Enervon C / Multivitamin/ Vitamin C Menjaga Daya Tahan Tubuh / Effervescent / Strip / Enervonce dengan harga Rp20.318 - Rp36.921. Dapatkan di Shopee sekarang! https://t.co/tsSiwipfvU https://t.co/JPt15tsg0W,cek enervon  multivitamin vitamin  menjaga daya tahan tubuh effervescent strip enervonce dengan harga rp rp dapatkan di shopee sekarang,"['cek', 'enervon', 'multivitamin', 'vitamin', 'menjaga', 'daya', 'tahan', 'tubuh', 'effervescent', 'strip', 'enervonce', 'dengan', 'harga', 'rp', 'rp', 'dapatkan', 'di', 'shopee', 'sekarang']",<FreqDist with 18 samples and 19 outcomes>,"['cek', 'enervon', 'multivitamin', 'vitamin', 'menjaga', 'daya', 'tahan', 'tubuh', 'effervescent', 'strip', 'enervonce', 'harga', 'dapatkan', 'shopee']","['cek', 'enervon', 'multivitamin', 'vitamin', 'menjaga', 'daya', 'tahan', 'tubuh', 'effervescent', 'strip', 'enervonce', 'harga', 'dapatkan', 'shopee']","['cek', 'enervon', 'multivitamin', 'vitamin', 'jaga', 'daya', 'tahan', 'tubuh', 'effervescent', 'strip', 'enervonce', 'harga', 'dapat', 'shopee']"
25,1.0,"Selama berpuasa, bila perlu minum Enervon-C dan Enervon Active saat sahur dan berbuka. Bikin semangatmu on terus dan dapat #JalaniBersamaTanpaRagu semua aktivitas selama Ramadan. https://t.co/r5lONzC7IZ",selama berpuasa bila perlu minum enervonc dan enervon active saat sahur dan berbuka bikin semangatmu on terus dan dapat semua aktivitas selama ramadan,"['selama', 'berpuasa', 'bila', 'perlu', 'minum', 'enervonc', 'dan', 'enervon', 'active', 'saat', 'sahur', 'dan', 'berbuka', 'bikin', 'semangatmu', 'on', 'terus', 'dan', 'dapat', 'semua', 'aktivitas', 'selama', 'ramadan']",<FreqDist with 20 samples and 23 outcomes>,"['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['puasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'buka', 'semangat', 'on', 'aktivitas', 'ramadan']"
26,1.0,"@LASTYLUDEN @LASTYLUDEN Aaaakkk, Giddy, Ervin dari 1MSAK cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu enervon c",aaaakkk giddy ervin dari msak cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'ervin', 'dari', 'msak', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'ervin', 'msak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'ervin', 'masak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'ervin', 'masak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
27,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Dena dari 1MSAK cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu Enervon c.",aaaakkk giddy dena dari msak cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'dena', 'dari', 'msak', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'dena', 'msak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'dena', 'masak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'dena', 'masak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
28,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Ervin dari 1MSAK cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu enervon C",aaaakkk giddy ervin dari msak cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'ervin', 'dari', 'msak', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'ervin', 'msak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'ervin', 'masak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'ervin', 'masak', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
29,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Riel dari +2AJA cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu enervon c",aaaakkk giddy riel dari aja cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'riel', 'dari', 'aja', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'riel', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'riel', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'riel', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
30,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Bianca dari LUD3N cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu Enervon C",aaaakkk giddy bianca dari ludn cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'bianca', 'dari', 'ludn', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'bianca', 'ludn', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'bianca', 'ludn', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'bianca', 'ludn', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
31,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Claudi dari +2AJA cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu Enervon c.",aaaakkk giddy claudi dari aja cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'claudi', 'dari', 'aja', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'claudi', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'claudi', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'claudi', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
32,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Calista dari 4MBIS cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu ENERVON C",aaaakkk giddy calista dari mbis cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'calista', 'dari', 'mbis', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'calista', 'mbis', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'calista', 'mbis', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'calista', 'mbis', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
33,1.0,"@LASTYLUDEN @LASTYLUDEN Aaaakkk, Giddy, azurra dari +2AJA cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu Enervon C.",aaaakkk giddy azurra dari aja cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'azurra', 'dari', 'aja', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'azurra', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'azurra', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'azurra', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
34,1.0,"@LASTYLUDEN Aaaakkk, Giddy, Ezel dari +2AJA cakittt perutt karena abis mam cireng ung. Tapi aku tau jawabannya! Pasti itu Enervon C",aaaakkk giddy ezel dari aja cakittt perutt karena abis mam cireng ung tapi aku tau jawabannya pasti itu enervon ,"['aaaakkk', 'giddy', 'ezel', 'dari', 'aja', 'cakittt', 'perutt', 'karena', 'abis', 'mam', 'cireng', 'ung', 'tapi', 'aku', 'tau', 'jawabannya', 'pasti', 'itu', 'enervon']",<FreqDist with 19 samples and 19 outcomes>,"['aaaakkk', 'giddy', 'ezel', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'ezel', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawabannya', 'enervon']","['aaaakkk', 'giddy', 'ezel', 'cakittt', 'perutt', 'abis', 'mam', 'cireng', 'ung', 'jawab', 'enervon']"
35,1.0,"Selama berpuasa, bila perlu minum Enervon-C dan Enervon Active saat sahur dan berbuka. Bikin semangatmu on terus dan dapat #JalaniBersamaTanpaRagu semua aktivitas selama Ramadan. https://t.co/s0XWVyZRPi",selama berpuasa bila perlu minum enervonc dan enervon active saat sahur dan berbuka bikin semangatmu on terus dan dapat semua aktivitas selama ramadan,"['selama', 'berpuasa', 'bila', 'perlu', 'minum', 'enervonc', 'dan', 'enervon', 'active', 'saat', 'sahur', 'dan', 'berbuka', 'bikin', 'semangatmu', 'on', 'terus', 'dan', 'dapat', 'semua', 'aktivitas', 'selama', 'ramadan']",<FreqDist with 20 samples and 23 outcomes>,"['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['puasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'buka', 'semangat', 'on', 'aktivitas', 'ramadan']"
36,1.0,"Selama berpuasa, bila perlu minum Enervon-C dan Enervon Active saat sahur dan berbuka. Bikin semangatmu on terus dan dapat #JalaniBersamaTanpaRagu semua aktivitas selama Ramadan. https://t.co/ep8uZhUwOF",selama berpuasa bila perlu minum enervonc dan enervon active saat sahur dan berbuka bikin semangatmu on terus dan dapat semua aktivitas selama ramadan,"['selama', 'berpuasa', 'bila', 'perlu', 'minum', 'enervonc', 'dan', 'enervon', 'active', 'saat', 'sahur', 'dan', 'berbuka', 'bikin', 'semangatmu', 'on', 'terus', 'dan', 'dapat', 'semua', 'aktivitas', 'selama', 'ramadan']",<FreqDist with 20 samples and 23 outcomes>,"['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['puasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'buka', 'semangat', 'on', 'aktivitas', 'ramadan']"
37,1.0,"Selama berpuasa, bila perlu minum Enervon-C dan Enervon Active saat sahur dan berbuka. Bikin semangatmu on terus dan dapat #JalaniBersamaTanpaRagu semua aktivitas selama Ramadan.

#BiarGakGampangSakit #BersamaMajuJagaIndonesia #Ramadan #Ramadan2022 https://t.co/uXzJ61ceEG",selama berpuasa bila perlu minum enervonc dan enervon active saat sahur dan berbuka bikin semangatmu on terus dan dapat semua aktivitas selama ramadan,"['selama', 'berpuasa', 'bila', 'perlu', 'minum', 'enervonc', 'dan', 'enervon', 'active', 'saat', 'sahur', 'dan', 'berbuka', 'bikin', 'semangatmu', 'on', 'terus', 'dan', 'dapat', 'semua', 'aktivitas', 'selama', 'ramadan']",<FreqDist with 20 samples and 23 outcomes>,"['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['berpuasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'berbuka', 'semangatmu', 'on', 'aktivitas', 'ramadan']","['puasa', 'minum', 'enervonc', 'enervon', 'active', 'sahur', 'buka', 'semangat', 'on', 'aktivitas', 'ramadan']"
38,1.0,"‼ FLASH SALE ‼

️✨ Enervon C Caplet 30's / Vitamin / Vitamin C / Suplemen / Daya Tahan Tubuh✨

⛔️ DISKON 12%
                
https://t.co/zNkUza9Us5 https://t.co/BW4DOlsUEl",flash sale enervon  caplet  vitamin vitamin  suplemen daya tahan tubuh diskon,"['flash', 'sale', 'enervon', 'caplet', 'vitamin', 'vitamin', 'suplemen', 'daya', 'tahan', 'tubuh', 'diskon']",<FreqDist with 10 samples and 11 outcomes>,"['flash', 'sale', 'enervon', 'caplet', 'vitamin', 'vitamin', 'suplemen', 'daya', 'tahan', 'tubuh', 'diskon']","['flash', 'sale', 'enervon', 'caplet', 'vitamin', 'vitamin', 'suplemen', 'daya', 'tahan', 'tubuh', 'diskon']","['flash', 'sale', 'enervon', 'caplet', 'vitamin', 'vitamin', 'suplemen', 'daya', 'tahan', 'tubuh', 'diskon']"
39,1.0,"-continue 

Enervon C sangat berguna untuk membantu menjaga daya tahan tubuh. Kombinasi vitamin C dan B komplek yang diperlukan untuk tubuh yang kekurangan vitamin, supaya daya tahan tubuh tetap terjaga serta membantu memulihkan kondisi setelah sakit.

https://t.co/TbMISd2lny https://t.co/4EcbOO51gR",continue enervon  sangat berguna untuk membantu menjaga daya tahan tubuh kombinasi vitamin  dan  komplek yang diperlukan untuk tubuh yang kekurangan vitamin supaya daya tahan tubuh tetap terjaga serta membantu memulihkan kondisi setelah sakit,"['continue', 'enervon', 'sangat', 'berguna', 'untuk', 'membantu', 'menjaga', 'daya', 'tahan', 'tubuh', 'kombinasi', 'vitamin', 'dan', 'komplek', 'yang', 'diperlukan', 'untuk', 'tubuh', 'yang', 'kekurangan', 'vitamin', 'supaya', 'daya', 'tahan', 'tubuh', 'tetap', 'terjaga', 'serta', 'membantu', 'memulihkan', 'kondisi', 'setelah', 'sakit']",<FreqDist with 25 samples and 33 outcomes>,"['continue', 'enervon', 'berguna', 'membantu', 'menjaga', 'daya', 'tahan', 'tubuh', 'kombinasi', 'vitamin', 'komplek', 'tubuh', 'kekurangan', 'vitamin', 'daya', 'tahan', 'tubuh', 'terjaga', 'membantu', 'memulihkan', 'kondisi', 'sakit']","['continue', 'enervon', 'berguna', 'membantu', 'menjaga', 'daya', 'tahan', 'tubuh', 'kombinasi', 'vitamin', 'komplek', 'tubuh', 'kekurangan', 'vitamin', 'daya', 'tahan', 'tubuh', 'terjaga', 'membantu', 'memulihkan', 'kondisi', 'sakit']","['continue', 'enervon', 'guna', 'bantu', 'jaga', 'daya', 'tahan', 'tubuh', 'kombinasi', 'vitamin', 'komplek', 'tubuh', 'kurang', 'vitamin', 'daya', 'tahan', 'tubuh', 'jaga', 'bantu', 'pulih', 'kondisi', 'sakit']"
40,1.0,"4. Enervon C 
Rp. 38.400/botol (30butir)
https://t.co/TbMISd2lny

Enervon C merupakan suplemen makanan yang mengandung multivitamin untuk daya tahan tubuh seperti Vitamin C, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin D, Niacinamide, Kalsium pantotenat. -continue",enervon  rp botol butir enervon  merupakan suplemen makanan yang mengandung multivitamin untuk daya tahan tubuh seperti vitamin  vitamin  vitamin  vitamin  vitamin  vitamin  niacinamide kalsium pantotenat continue,"['enervon', 'rp', 'botol', 'butir', 'enervon', 'merupakan', 'suplemen', 'makanan', 'yang', 'mengandung', 'multivitamin', 'untuk', 'daya', 'tahan', 'tubuh', 'seperti', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'niacinamide', 'kalsium', 'pantotenat', 'continue']",<FreqDist with 20 samples and 26 outcomes>,"['enervon', 'botol', 'butir', 'enervon', 'suplemen', 'makanan', 'mengandung', 'multivitamin', 'daya', 'tahan', 'tubuh', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'niacinamide', 'kalsium', 'pantotenat', 'continue']","['enervon', 'botol', 'butir', 'enervon', 'suplemen', 'makanan', 'mengandung', 'multivitamin', 'daya', 'tahan', 'tubuh', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'niacinamide', 'kalsium', 'pantotenat', 'continue']","['enervon', 'botol', 'butir', 'enervon', 'suplemen', 'makan', 'kandung', 'multivitamin', 'daya', 'tahan', 'tubuh', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'vitamin', 'niacinamide', 'kalsium', 'pantotenat', 'continue']"
41,1.0,"Jangan lengah, terus perketat protokol kesehatanmu! OTS bakal bahas varian Omicron di Indonesia, dari mana asalnya dan cara menghindarinya? Nonton #OnTheSpot jam 18.00 WIB. @ENERVON_C #T7 https://t.co/fgH8YX1cTx",jangan lengah terus perketat protokol kesehatanmu ots bakal bahas varian omicron di indonesia dari mana asalnya dan cara menghindarinya nonton jam wib ,"['jangan', 'lengah', 'terus', 'perketat', 'protokol', 'kesehatanmu', 'ots', 'bakal', 'bahas', 'varian', 'omicron', 'di', 'indonesia', 'dari', 'mana', 'asalnya', 'dan', 'cara', 'menghindarinya', 'nonton', 'jam', 'wib']",<FreqDist with 22 samples and 22 outcomes>,"['lengah', 'perketat', 'protokol', 'kesehatanmu', 'ots', 'bahas', 'varian', 'omicron', 'indonesia', 'asalnya', 'menghindarinya', 'nonton', 'jam', 'wib']","['lengah', 'perketat', 'protokol', 'kesehatanmu', 'ots', 'bahas', 'varian', 'omicron', 'indonesia', 'asalnya', 'menghindarinya', 'nonton', 'jam', 'wib']","['lengah', 'ketat', 'protokol', 'sehat', 'ots', 'bahas', 'varian', 'omicron', 'indonesia', 'asal', 'hindar', 'nonton', 'jam', 'wib']"
